,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
635,"['Flame Body', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,10240,70,360,45,Torch Pokémon,55,1250000,1.1,55,Merlarvaメラルバ,Larvesta,50.0,636,50,55,60,bug,fire,28.8,5,0,636.0,Larvesta,Bug,Fire,360.0,55.0,85.0,55.0,50.0,55.0,60.0,5.0,False
636,"['Flame Body', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,10240,70,550,15,Sun Pokémon,65,1250000,1.6,85,Ulgamothウルガモス,Volcarona,50.0,637,135,105,100,bug,fire,46.0,5,0,637.0,Volcarona,Bug,Fire,550.0,85.0,60.0,65.0,135.0,105.0,100.0,5.0,False
637,['Justified'],0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,20480,35,580,3,Iron Will Pokémon,129,1250000,2.1,91,Cobalonコバルオン,Cobalion,,638,90,72,108,steel,fighting,250.0,5,1,638.0,Cobalion,Steel,Fighting,580.0,91.0,90.0,129.0,90.0,72.0,108.0,5.0,True
638,['Justified'],0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,20480,35,580,3,Cavern Pokémon,90,1250000,1.9,91,Terrakionテラキオン,Terrakion,,639,72,90,108,rock,fighting,260.0,5,1,639.0,Terrakion,Rock,Fighting,580.0,91.0,129.0,90.0,72.0,90.0,108.0,5.0,True
639,['Justified'],1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,20480,35,580,3,Grassland Pokémon,72,1250000,2.0,91,Virizionビリジオン,Virizion,,640,90,129,108,grass,fighting,200.0,5,1,640.0,Virizion,Grass,Fighting,580.0,91.0,90.0,72.0,90.0,129.0,108.0,5.0,True
640,"['Prankster', 'Defiant', 'Regenerator']",0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,30720,90,580,3,Cyclone Pokémon,80,1250000,1.5,79,Tornelos (keshin Forme)トルネロス,Tornadus,100.0,641,110,90,121,flying,,63.0,5,1,,,,,,,,,,,,,
641,"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,30720,90,580,3,Bolt Strike Pokémon,70,1250000,1.5,79,Voltolos (keshin Forme)ボルトロス,Thundurus,100.0,642,145,80,101,electric,flying,61.0,5,1,,,,,,,,,,,,,
642,['Turboblaze'],0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,30720,0,680,3,Vast White Pokémon,100,1250000,3.2,100,Reshiramレシラム,Reshiram,,643,150,120,90,dragon,fire,330.0,5,1,643.0,Reshiram,Dragon,Fire,680.0,100.0,120.0,100.0,150.0,120.0,90.0,5.0,True
643,['Teravolt'],1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,30720,0,680,3,Deep Black Pokémon,120,1250000,2.9,100,Zekromゼクロム,Zekrom,,644,120,100,90,dragon,electric,345.0,5,1,644.0,Zekrom,Dragon,Electric,680.0,100.0,150.0,120.0,120.0,100.0,90.0,5.0,True
644,"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,30720,90,600,3,Abundance Pokémon,90,1250000,1.5,89,Landlos (keshin Forme)ランドロス,Landorus,100.0,645,105,80,91,ground,flying,68.0,5,1,,,,,,,,,,,,,
645,"['Pressure', 'Teravolt', 'Turboblaze']",1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,30720,0,700,3,Boundary Pokémon,90,1250000,3.0,125,Kyuremキュレム,Kyurem,,646,170,100,95,dragon,ice,325.0,5,1,646.0,Kyurem,Dragon,Ice,660.0,125.0,130.0,90.0,130.0,90.0,95.0,5.0,True
646,['Justified'],0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,20480,35,580,3,Colt Pokémon,90,1250000,1.4,91,Keldeo (itsumo No Sugata)ケルディオ,Keldeo,,647,129,90,108,water,fighting,48.5,5,1,,,,,,,,,,,,,
647,['Serene Grace'],2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,30720,100,600,3,Melody Pokémon,90,1250000,0.6,100,Meloetta (step Forme)メロエッタ,Meloetta,,648,77,77,128,normal,psychic,6.5,5,1,,,,,,,,,,,,,
648,['Download'],0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,30720,0,600,3,Paleozoic Pokémon,95,1250000,1.5,71,Genesectゲノセクト,Genesect,,649,120,95,99,bug,steel,82.5,5,1,649.0,Genesect,Bug,Steel,600.0,71.0,120.0,95.0,120.0,95.0,99.0,5.0,False
649,"['Overgrow', 'Bulletproof']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,5120,70,313,45,Spiky Nut Pokémon,65,1059860,0.4,56,Harimaronハリマロン,Chespin,88.1,650,48,45,38,grass,,9.0,6,0,650.0,Chespin,Grass,,313.0,56.0,61.0,65.0,48.0,45.0,38.0,6.0,False
650,"['Overgrow', 'Bulletproof']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,5120,70,405,45,Spiny Armor Pokémon,95,1059860,0.7,61,Hariborgハリボーグ,Quilladin,88.1,651,56,58,57,grass,,29.0,6,0,651.0,Quilladin,Grass,,405.0,61.0,78.0,95.0,56.0,58.0,57.0,6.0,False
651,"['Overgrow', 'Bulletproof']",1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,5120,70,530,45,Spiny Armor Pokémon,122,1059860,1.6,88,Brigarronブリガロン,Chesnaught,88.1,652,74,75,64,grass,fighting,90.0,6,0,652.0,Chesnaught,Grass,Fighting,530.0,88.0,107.0,122.0,74.0,75.0,64.0,6.0,False
652,"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,5120,70,307,45,Fox Pokémon,40,1059860,0.4,40,Fokkoフォッコ,Fennekin,88.1,653,62,60,60,fire,,9.4,6,0,653.0,Fennekin,Fire,,307.0,40.0,45.0,40.0,62.0,60.0,60.0,6.0,False
653,"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,5120,70,409,45,Fox Pokémon,58,1059860,1.0,59,Tairenarテールナー,Braixen,88.1,654,90,70,73,fire,,14.5,6,0,654.0,Braixen,Fire,,409.0,59.0,59.0,58.0,90.0,70.0,73.0,6.0,False
654,"['Blaze', 'Magician']",1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,5120,70,534,45,Fox Pokémon,72,1059860,1.5,75,Mahoxyマフォクシー,Delphox,88.1,655,114,100,104,fire,psychic,39.0,6,0,655.0,Delphox,Fire,Psychic,534.0,75.0,69.0,72.0,114.0,100.0,104.0,6.0,False
655,"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,5120,70,314,45,Bubble Frog Pokémon,40,1059860,0.3,41,Keromatsuケロマツ,Froakie,88.1,656,62,44,71,water,,7.0,6,0,656.0,Froakie,Water,,314.0,41.0,56.0,40.0,62.0,44.0,71.0,6.0,False
656,"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,5120,70,405,45,Bubble Frog Pokémon,52,1059860,0.6,54,Gekogashiraゲコガシラ,Frogadier,88.1,657,83,56,97,water,,10.9,6,0,657.0,Frogadier,Water,,405.0,54.0,63.0,52.0,83.0,56.0,97.0,6.0,False
657,"['Torrent', 'Protean', 'Battle Bond']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,5120,70,640,45,Ninja Pokémon,67,1059860,1.5,72,Gekkougaゲッコウガ,Greninja,88.1,658,153,71,132,water,dark,40.0,6,0,658.0,Greninja,Water,Dark,530.0,72.0,95.0,67.0,103.0,71.0,122.0,6.0,False
658,"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,3840,70,237,255,Digging Pokémon,38,1000000,0.4,38,Horubeeホルビー,Bunnelby,50.0,659,32,36,57,normal,,5.0,6,0,659.0,Bunnelby,Normal,,237.0,38.0,36.0,38.0,32.0,36.0,57.0,6.0,False
659,"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,3840,70,423,127,Digging Pokémon,77,1000000,1.0,85,Horudoホルード,Diggersby,50.0,660,50,77,78,normal,ground,42.4,6,0,660.0,Diggersby,Normal,Ground,423.0,85.0,56.0,77.0,50.0,77.0,78.0,6.0,False
660,"['Big Pecks', 'Gale Wings']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,3840,70,278,255,Tiny Robin Pokémon,43,1059860,0.3,45,Yayakomaヤヤコマ,Fletchling,50.0,661,40,38,62,normal,flying,1.7,6,0,661.0,Fletchling,Normal,Flying,278.0,45.0,50.0,43.0,40.0,38.0,62.0,6.0,False
661,"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,3840,70,382,120,Ember Pokémon,55,1059860,0.7,62,Hinoyakomaヒノヤコマ,Fletchinder,50.0,662,56,52,84,fire,flying,16.0,6,0,662.0,Fletchinder,Fire,Flying,382.0,62.0,73.0,55.0,56.0,52.0,84.0,6.0,False
662,"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,3840,70,499,45,Scorching Pokémon,71,1059860,1.2,78,Fiarrowファイアロー,Talonflame,50.0,663,74,69,126,fire,flying,24.5,6,0,663.0,Talonflame,Fire,Flying,499.0,78.0,81.0,71.0,74.0,69.0,126.0,6.0,False
663,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,200,255,Scatterdust Pokémon,40,1000000,0.3,38,Kofukimushiコフキムシ,Scatterbug,50.0,664,27,25,35,bug,,2.5,6,0,664.0,Scatterbug,Bug,,200.0,38.0,35.0,40.0,27.0,25.0,35.0,6.0,False
664,"['Shed Skin', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,3840,70,213,120,Scatterdust Pokémon,60,1000000,0.3,45,Kofuuraiコフーライ,Spewpa,50.0,665,27,30,29,bug,,8.4,6,0,665.0,Spewpa,Bug,,213.0,45.0,22.0,60.0,27.0,30.0,29.0,6.0,False
665,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,3840,70,411,45,Scale Pokémon,50,1000000,1.2,80,Viviyonビビヨン,Vivillon,50.0,666,90,50,89,bug,flying,17.0,6,0,666.0,Vivillon,Bug,Flying,411.0,80.0,52.0,50.0,90.0,50.0,89.0,6.0,False
666,"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,5120,70,369,220,Lion Cub Pokémon,58,1059860,0.6,62,Shishikoシシコ,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0,667.0,Litleo,Fire,Normal,369.0,62.0,50.0,58.0,73.0,54.0,72.0,6.0,False
667,"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,5120,70,507,65,Royal Pokémon,72,1059860,1.5,86,Kaenjishiカエンジシ,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0,668.0,Pyroar,Fire,Normal,507.0,86.0,68.0,72.0,109.0,66.0,106.0,6.0,False
668,"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,5120,70,303,225,Single Bloom Pokémon,39,1000000,0.1,44,Flabebeフラベベ,Flabébé,0.0,669,61,79,42,fairy,,0.1,6,0,669.0,Flabébé,Fairy,,303.0,44.0,38.0,39.0,61.0,79.0,42.0,6.0,False
669,"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,551,120,Fairy Pokémon,67,1000000,0.2,74,Floetteフラエッテ,Floette,0.0,670,125,128,92,fairy,,0.9,6,0,670.0,Floette,Fairy,,371.0,54.0,45.0,47.0,75.0,98.0,52.0,6.0,False
670,"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,552,45,Garden Pokémon,68,1000000,1.1,78,Florgesフラージェス,Florges,0.0,671,112,154,75,fairy,,10.0,6,0,671.0,Florges,Fairy,,552.0,78.0,65.0,68.0,112.0,154.0,75.0,6.0,False
671,"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,200,Mount Pokémon,48,1000000,0.9,66,Meecleメェークル,Skiddo,50.0,672,62,57,52,grass,,31.0,6,0,672.0,Skiddo,Grass,,350.0,66.0,65.0,48.0,62.0,57.0,52.0,6.0,False
672,"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,45,Mount Pokémon,62,1000000,1.7,123,Gogoatゴーゴート,Gogoat,50.0,673,97,81,68,grass,,91.0,6,0,673.0,Gogoat,Grass,,531.0,123.0,100.0,62.0,97.0,81.0,68.0,6.0,False
673,"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,220,Playful Pokémon,62,1000000,0.6,67,Yanchamヤンチャム,Pancham,50.0,674,46,48,43,fighting,,8.0,6,0,674.0,Pancham,Fighting,,348.0,67.0,82.0,62.0,46.0,48.0,43.0,6.0,False
674,"['Iron Fist', 'Mold Breaker', 'Scrappy']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,65,Daunting Pokémon,78,1000000,2.1,95,Gorondaゴロンダ,Pangoro,50.0,675,69,71,58,fighting,dark,136.0,6,0,675.0,Pangoro,Fighting,Dark,495.0,95.0,124.0,78.0,69.0,71.0,58.0,6.0,False
675,['Fur Coat'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,160,Poodle Pokémon,60,1000000,1.2,75,Trimmienトリミアン,Furfrou,50.0,676,65,90,102,normal,,28.0,6,0,676.0,Furfrou,Normal,,472.0,75.0,80.0,60.0,65.0,90.0,102.0,6.0,False
676,"['Keen Eye', 'Infiltrator', 'Own Tempo']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,190,Restraint Pokémon,54,1000000,0.3,62,Nyasperニャスパー,Espurr,50.0,677,63,60,68,psychic,,3.5,6,0,677.0,Espurr,Psychic,,355.0,62.0,48.0,54.0,63.0,60.0,68.0,6.0,False
677,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,75,Constraint Pokémon,76,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,50.0,678,83,81,104,psychic,,8.5,6,0,,,,,,,,,,,,,
678,['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,180,Sword Pokémon,100,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,50.0,679,35,37,28,steel,ghost,2.0,6,0,679.0,Honedge,Steel,Ghost,325.0,45.0,80.0,100.0,35.0,37.0,28.0,6.0,False
679,['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,90,Sword Pokémon,150,1000000,0.8,59,Nidangillニダンギル,Doublade,50.0,680,45,49,35,steel,ghost,4.5,6,0,680.0,Doublade,Steel,Ghost,448.0,59.0,110.0,150.0,45.0,49.0,35.0,6.0,False
680,['Stance Change'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,45,Royal Sword Pokémon,50,1000000,1.7,60,Gillgardギルガルド,Aegislash,50.0,681,150,50,60,steel,ghost,53.0,6,0,,,,,,,,,,,,,
681,"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,200,Perfume Pokémon,60,1000000,0.2,78,Shushupuシュシュプ,Spritzee,50.0,682,63,65,23,fairy,,0.5,6,0,682.0,Spritzee,Fairy,,341.0,78.0,52.0,60.0,63.0,65.0,23.0,6.0,False
682,"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,140,Fragrance Pokémon,72,1000000,0.8,101,Frefuwanフレフワン,Aromatisse,50.0,683,99,89,29,fairy,,15.5,6,0,683.0,Aromatisse,Fairy,,462.0,101.0,72.0,72.0,99.0,89.0,29.0,6.0,False
683,"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,200,Cotton Candy Pokémon,66,1000000,0.4,62,Peroppafuペロッパフ,Swirlix,50.0,684,59,57,49,fairy,,3.5,6,0,684.0,Swirlix,Fairy,,341.0,62.0,48.0,66.0,59.0,57.0,49.0,6.0,False
684,"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,140,Meringue Pokémon,86,1000000,0.8,82,Peroreamペロリーム,Slurpuff,50.0,685,85,75,72,fairy,,5.0,6,0,685.0,Slurpuff,Fairy,,480.0,82.0,80.0,86.0,85.0,75.0,72.0,6.0,False
685,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,190,Revolving Pokémon,53,1000000,0.4,53,Maaiikaマーイーカ,Inkay,50.0,686,37,46,45,dark,psychic,3.5,6,0,686.0,Inkay,Dark,Psychic,288.0,53.0,54.0,53.0,37.0,46.0,45.0,6.0,False
686,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,80,Overturning Pokémon,88,1000000,1.5,86,Calamaneroカラマネロ,Malamar,50.0,687,68,75,73,dark,psychic,47.0,6,0,687.0,Malamar,Dark,Psychic,482.0,86.0,92.0,88.0,68.0,75.0,73.0,6.0,False
687,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,120,Two-Handed Pokémon,67,1000000,0.5,42,Kameteteカメテテ,Binacle,50.0,688,39,56,50,rock,water,31.0,6,0,688.0,Binacle,Rock,Water,306.0,42.0,52.0,67.0,39.0,56.0,50.0,6.0,False
688,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,45,Collective Pokémon,115,1000000,1.3,72,Gamenodesガメノデス,Barbaracle,50.0,689,54,86,68,rock,water,96.0,6,0,689.0,Barbaracle,Rock,Water,500.0,72.0,105.0,115.0,54.0,86.0,68.0,6.0,False
689,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,225,Mock Kelp Pokémon,60,1000000,0.5,50,Kuzumoクズモー,Skrelp,50.0,690,60,60,30,poison,water,7.3,6,0,690.0,Skrelp,Poison,Water,320.0,50.0,60.0,60.0,60.0,60.0,30.0,6.0,False
690,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,55,Mock Kelp Pokémon,90,1000000,1.8,65,Dramidoroドラミドロ,Dragalge,50.0,691,97,123,44,poison,dragon,81.5,6,0,691.0,Dragalge,Poison,Dragon,494.0,65.0,75.0,90.0,97.0,123.0,44.0,6.0,False
691,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,225,Water Gun Pokémon,62,1250000,0.5,50,Udeppouウデッポウ,Clauncher,50.0,692,58,63,44,water,,8.3,6,0,692.0,Clauncher,Water,,330.0,50.0,53.0,62.0,58.0,63.0,44.0,6.0,False
692,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,55,Howitzer Pokémon,88,1250000,1.3,71,Blosterブロスター,Clawitzer,50.0,693,120,89,59,water,,35.3,6,0,693.0,Clawitzer,Water,,500.0,71.0,73.0,88.0,120.0,89.0,59.0,6.0,False
693,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,190,Generator Pokémon,33,1000000,0.5,44,Erikiteruエリキテル,Helioptile,50.0,694,61,43,70,electric,normal,6.0,6,0,694.0,Helioptile,Electric,Normal,289.0,44.0,38.0,33.0,61.0,43.0,70.0,6.0,False
694,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,75,Generator Pokémon,52,1000000,1.0,62,Elezardエレザード,Heliolisk,50.0,695,109,94,109,electric,normal,21.0,6,0,695.0,Heliolisk,Electric,Normal,481.0,62.0,55.0,52.0,109.0,94.0,109.0,6.0,False
695,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,45,Royal Heir Pokémon,77,1000000,0.8,58,Chigorasチゴラス,Tyrunt,88.1,696,45,45,48,rock,dragon,26.0,6,0,696.0,Tyrunt,Rock,Dragon,362.0,58.0,89.0,77.0,45.0,45.0,48.0,6.0,False
696,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,45,Despot Pokémon,119,1000000,2.5,82,Gachigorasガチゴラス,Tyrantrum,88.1,697,69,59,71,rock,dragon,270.0,6,0,697.0,Tyrantrum,Rock,Dragon,521.0,82.0,121.0,119.0,69.0,59.0,71.0,6.0,False
697,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,45,Tundra Pokémon,50,1000000,1.3,77,Amarusアマルス,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0,698.0,Amaura,Rock,Ice,362.0,77.0,59.0,50.0,67.0,63.0,46.0,6.0,False
